Time,GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,weather_type,sunlightTime,dayLength,SunlightTime/daylength,hour_sin,hour_cos,month_sin,month_cos,isSun,Power[kW]
2017-03-21 11:15:00,117.4,11.0,1006,65,4.6,0.0,0.0,79,3,390,735,0.53,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,10.112
2017-03-21 11:30:00,141.6,11.0,1006,65,4.6,0.0,0.0,79,3,405,735,0.55,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,15.3
2017-03-21 11:45:00,129.2,11.0,1006,65,4.6,0.0,0.0,79,3,420,735,0.57,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,15.008
2017-03-21 12:00:00,138.5,11.0,1006,64,5.5,0.11,0.0,93,5,435,735,0.59,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,15.944
2017-03-21 12:15:00,122.9,11.0,1006,64,5.5,0.11,0.0,93,5,450,735,0.61,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,11.836
2017-03-21 12:30:00,112.1,11.0,1006,64,5.5,0.11,0.0,93,5,465,735,0.63,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,14.836
2017-03-21 12:45:00,103.7,11.0,1006,64,5.5,0.11,0.0,93,5,480,735,0.65,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,9.684
2017-03-21 13:00:00,91.0,11.8,1006,62,5.7,0.13,0.0,96,5,495,735,0.67,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,6.176
2017-03-21 13:15:00,84.2,11.8,1006,62,5.7,0.13,0.0,96,5,510,735,0.69,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,5.672
2017-03-21 13:30:00,79.0,11.8,1006,62,5.7,0.13,0.0,96,5,525,735,0.71,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,5.644
2017-03-21 13:45:00,72.8,11.8,1006,62,5.7,0.13,0.0,96,5,540,735,0.73,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,4.42
2017-03-21 14:00:00,64.0,11.6,1006,66,5.0,0.0,0.0,99,4,555,735,0.76,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,4.156
2017-03-21 14:15:00,63.3,11.6,1006,66,5.0,0.0,0.0,99,4,570,735,0.78,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,4.292
2017-03-21 14:30:00,56.4,11.6,1006,66,5.0,0.0,0.0,99,4,585,735,0.8,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,3.568
2017-03-21 14:45:00,52.4,11.6,1006,66,5.0,0.0,0.0,99,4,600,735,0.82,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,4.036
2017-03-21 15:00:00,47.3,11.5,1005,72,4.3,0.18,0.0,100,5,615,735,0.84,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,3.796
2017-03-21 15:15:00,41.6,11.5,1005,72,4.3,0.18,0.0,100,5,630,735,0.86,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,2.772
2017-03-21 15:30:00,34.3,11.5,1005,72,4.3,0.18,0.0,100,5,645,735,0.88,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,2.088
2017-03-21 15:45:00,27.5,11.5,1005,72,4.3,0.18,0.0,100,5,660,735,0.9,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,1.756
2017-03-21 16:00:00,23.1,11.4,1006,74,4.5,0.0,0.0,99,4,675,735,0.92,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,1.428
2017-03-21 16:15:00,18.2,11.4,1006,74,4.5,0.0,0.0,99,4,690,735,0.94,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.876
2017-03-21 16:30:00,11.1,11.4,1006,74,4.5,0.0,0.0,99,4,705,735,0.96,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.312
2017-03-21 16:45:00,4.5,11.4,1006,74,4.5,0.0,0.0,99,4,720,735,0.98,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.0
2017-03-21 17:00:00,0.5,9.8,1007,78,5.4,0.38,0.0,100,5,735,735,1.0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,0.0
2017-03-22 05:00:00,1.4,-0.4,1016,91,2.2,0.0,0.0,15,2,15,735,0.02,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.0
2017-03-22 05:15:00,7.2,-0.4,1016,91,2.2,0.0,0.0,15,2,30,735,0.04,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.192
2017-03-22 05:30:00,15.2,-0.4,1016,91,2.2,0.0,0.0,15,2,45,735,0.06,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.444
2017-03-22 05:45:00,23.7,-0.4,1016,91,2.2,0.0,0.0,15,2,60,735,0.08,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.692
2017-03-22 06:00:00,30.8,-0.3,1016,89,2.4,0.0,0.0,43,2,75,735,0.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,1.392
2017-03-22 06:15:00,38.7,-0.3,1016,89,2.4,0.0,0.0,43,2,90,735,0.12,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,2.64
2017-03-22 06:30:00,51.1,-0.3,1016,89,2.4,0.0,0.0,43,2,105,735,0.14,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,2.872
2017-03-22 06:45:00,61.4,-0.3,1016,89,2.4,0.0,0.0,43,2,120,735,0.16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,2.552
2017-03-22 07:00:00,73.7,2.4,1017,82,2.2,0.0,0.0,94,4,135,735,0.18,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,5.272
2017-03-22 07:15:00,82.3,2.4,1017,82,2.2,0.0,0.0,94,4,150,735,0.2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,6.356
2017-03-22 07:30:00,85.2,2.4,1017,82,2.2,0.0,0.0,94,4,165,735,0.22,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,9.684
2017-03-22 07:45:00,99.4,2.4,1017,82,2.2,0.0,0.0,94,4,180,735,0.24,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,11.368
2017-03-22 08:00:00,104.0,5.2,1017,72,2.3,0.0,0.0,94,4,195,735,0.27,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,13.132
2017-03-22 08:15:00,109.2,5.2,1017,72,2.3,0.0,0.0,94,4,210,735,0.29,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,13.372
2017-03-22 08:30:00,123.9,5.2,1017,72,2.3,0.0,0.0,94,4,225,735,0.31,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,13.776
2017-03-22 08:45:00,123.4,5.2,1017,72,2.3,0.0,0.0,94,4,240,735,0.33,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,14.08
2017-03-22 09:00:00,127.7,7.8,1018,64,2.6,0.0,0.0,93,4,255,735,0.35,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,14.26
2017-03-22 09:15:00,132.8,7.8,1018,64,2.6,0.0,0.0,93,4,270,735,0.37,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,16.172
2017-03-22 09:30:00,146.5,7.8,1018,64,2.6,0.0,0.0,93,4,285,735,0.39,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,16.12
2017-03-22 09:45:00,155.2,7.8,1018,64,2.6,0.0,0.0,93,4,300,735,0.41,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,17.484
2017-03-22 10:00:00,158.5,8.7,1018,53,2.6,0.0,0.0,83,3,315,735,0.43,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,17.9
2017-03-22 10:15:00,161.1,8.7,1018,53,2.6,0.0,0.0,83,3,330,735,0.45,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,17.492
2017-03-22 10:30:00,162.9,8.7,1018,53,2.6,0.0,0.0,83,3,345,735,0.47,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,17.924
2017-03-22 10:45:00,164.0,8.7,1018,53,2.6,0.0,0.0,83,3,360,735,0.49,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,17.932
2017-03-22 11:00:00,164.2,9.1,1018,49,2.3,0.0,0.0,98,4,375,735,0.51,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,17.84
2017-03-22 11:15:00,163.7,9.1,1018,49,2.3,0.0,0.0,98,4,390,735,0.53,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,16.924
2017-03-22 11:30:00,162.3,9.1,1018,49,2.3,0.0,0.0,98,4,405,735,0.55,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,16.8
2017-03-22 11:45:00,160.2,9.1,1018,49,2.3,0.0,0.0,98,4,420,735,0.57,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,16.596
2017-03-22 12:00:00,157.4,9.8,1019,46,1.7,0.0,0.0,99,4,435,735,0.59,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,16.428
2017-03-22 12:15:00,153.8,9.8,1019,46,1.7,0.0,0.0,99,4,450,735,0.61,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,15.8
2017-03-22 12:30:00,149.4,9.8,1019,46,1.7,0.0,0.0,99,4,465,735,0.63,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,15.68
2017-03-22 12:45:00,144.4,9.8,1019,46,1.7,0.0,0.0,99,4,480,735,0.65,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,14.536
2017-03-22 13:00:00,138.7,10.2,1019,44,1.5,0.0,0.0,97,4,495,735,0.67,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,14.172
2017-03-22 13:15:00,132.3,10.2,1019,44,1.5,0.0,0.0,97,4,510,735,0.69,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,13.356
2017-03-22 13:30:00,125.2,10.2,1019,44,1.5,0.0,0.0,97,4,525,735,0.71,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,13.34
2017-03-22 13:45:00,117.2,10.2,1019,44,1.5,0.0,0.0,97,4,540,735,0.73,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,11.948
2017-03-22 14:00:00,98.0,10.7,1019,44,1.1,0.0,0.0,87,4,555,735,0.76,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,6.052
2017-03-22 14:15:00,83.7,10.7,1019,44,1.1,0.0,0.0,87,4,570,735,0.78,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,7.868
2017-03-22 14:30:00,80.9,10.7,1019,44,1.1,0.0,0.0,87,4,585,735,0.8,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,8.94
2017-03-22 14:45:00,74.1,10.7,1019,44,1.1,0.0,0.0,87,4,600,735,0.82,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,7.164
2017-03-22 15:00:00,69.7,10.5,1019,44,0.5,0.0,0.0,35,2,615,735,0.84,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,7.608
2017-03-22 15:15:00,54.2,10.5,1019,44,0.5,0.0,0.0,35,2,630,735,0.86,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,5.16
2017-03-22 15:30:00,48.8,10.5,1019,44,0.5,0.0,0.0,35,2,645,735,0.88,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,2.628
2017-03-22 15:45:00,36.6,10.5,1019,44,0.5,0.0,0.0,35,2,660,735,0.9,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,1.72
2017-03-22 16:00:00,23.0,9.8,1019,50,0.7,0.0,0.0,0,1,675,735,0.92,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,1.604
2017-03-22 16:15:00,16.0,9.8,1019,50,0.7,0.0,0.0,0,1,690,735,0.94,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,1.12
2017-03-22 16:30:00,12.3,9.8,1019,50,0.7,0.0,0.0,0,1,705,735,0.96,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.66
2017-03-22 16:45:00,6.0,9.8,1019,50,0.7,0.0,0.0,0,1,720,735,0.98,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.312
2017-03-22 17:00:00,0.9,9.0,1020,61,1.5,0.0,0.0,10,1,735,735,1.0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,0.08
2017-03-23 05:00:00,2.0,2.9,1022,73,3.7,0.0,0.0,99,4,15,735,0.02,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.0
2017-03-23 05:15:00,7.6,2.9,1022,73,3.7,0.0,0.0,99,4,30,735,0.04,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.108
2017-03-23 05:30:00,10.8,2.9,1022,73,3.7,0.0,0.0,99,4,45,735,0.06,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.188
2017-03-23 05:45:00,6.2,2.9,1022,73,3.7,0.0,0.0,99,4,60,735,0.08,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.38
2017-03-23 06:00:00,4.4,3.7,1022,73,4.2,0.0,0.0,99,4,75,735,0.1,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0.348
2017-03-23 06:15:00,25.9,3.7,1022,73,4.2,0.0,0.0,99,4,90,735,0.12,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0.316
2017-03-23 06:30:00,38.1,3.7,1022,73,4.2,0.0,0.0,99,4,105,735,0.14,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0.356
2017-03-23 06:45:00,39.7,3.7,1022,73,4.2,0.0,0.0,99,4,120,735,0.16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,0.56
2017-03-23 07:00:00,43.4,4.6,1022,70,4.6,0.0,0.0,100,4,135,735,0.18,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,1.112
2017-03-23 07:15:00,51.9,4.6,1022,70,4.6,0.0,0.0,100,4,150,735,0.2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,1.292
2017-03-23 07:30:00,32.0,4.6,1022,70,4.6,0.0,0.0,100,4,165,735,0.22,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,1.812
2017-03-23 07:45:00,24.1,4.6,1022,70,4.6,0.0,0.0,100,4,180,735,0.24,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,2.156
2017-03-23 08:00:00,35.4,6.4,1022,67,4.4,0.0,0.0,100,4,195,735,0.27,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,2.548
2017-03-23 08:15:00,35.6,6.4,1022,67,4.4,0.0,0.0,100,4,210,735,0.29,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,3.424
2017-03-23 08:30:00,34.9,6.4,1022,67,4.4,0.0,0.0,100,4,225,735,0.31,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,3.248
2017-03-23 08:45:00,43.0,6.4,1022,67,4.4,0.0,0.0,100,4,240,735,0.33,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,2.356
2017-03-23 09:00:00,38.9,7.1,1022,63,4.6,0.0,0.0,100,4,255,735,0.35,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,2.468
2017-03-23 09:15:00,34.1,7.1,1022,63,4.6,0.0,0.0,100,4,270,735,0.37,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,3.02
2017-03-23 09:30:00,37.5,7.1,1022,63,4.6,0.0,0.0,100,4,285,735,0.39,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,4.104
2017-03-23 09:45:00,52.0,7.1,1022,63,4.6,0.0,0.0,100,4,300,735,0.41,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,4.656
2017-03-23 10:00:00,57.8,8.0,1022,56,4.1,0.0,0.0,100,4,315,735,0.43,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,4.212
2017-03-23 10:15:00,63.7,8.0,1022,56,4.1,0.0,0.0,100,4,330,735,0.45,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,2.688
2017-03-23 10:30:00,64.3,8.0,1022,56,4.1,0.0,0.0,100,4,345,735,0.47,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,2.344
2017-03-23 10:45:00,63.6,8.0,1022,56,4.1,0.0,0.0,100,4,360,735,0.49,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,2.464
2017-03-23 11:00:00,62.8,8.8,1022,52,4.1,0.0,0.0,100,4,375,735,0.51,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,2.6
2017-03-23 11:15:00,128.5,8.8,1022,52,4.1,0.0,0.0,100,4,390,735,0.53,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,2.832
2017-03-23 11:30:00,155.6,8.8,1022,52,4.1,0.0,0.0,100,4,405,735,0.55,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,4.228
2017-03-23 11:45:00,92.7,8.8,1022,52,4.1,0.0,0.0,100,4,420,735,0.57,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,3.972
2017-03-23 12:00:00,58.0,9.8,1022,50,3.5,0.0,0.0,100,4,435,735,0.59,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,2.912
2017-03-23 12:15:00,63.7,9.8,1022,50,3.5,0.0,0.0,100,4,450,735,0.61,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,2.788
2017-03-23 12:30:00,60.3,9.8,1022,50,3.5,0.0,0.0,100,4,465,735,0.63,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,3.272
2017-03-23 12:45:00,44.1,9.8,1022,50,3.5,0.0,0.0,100,4,480,735,0.65,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,3.168
2017-03-23 13:00:00,28.5,9.1,1021,53,3.2,0.0,0.0,100,4,495,735,0.67,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,1.972
2017-03-23 13:15:00,21.8,9.1,1021,53,3.2,0.0,0.0,100,4,510,735,0.69,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,1.5
2017-03-23 13:30:00,88.4,9.1,1021,53,3.2,0.0,0.0,100,4,525,735,0.71,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,1.82
2017-03-23 13:45:00,113.0,9.1,1021,53,3.2,0.0,0.0,100,4,540,735,0.73,-0.2588190451025208,-0.9659258262890683,1.0,6.123233995736766e-17,1,2.356
2017-03-23 14:00:00,103.5,9.5,1021,55,3.8,0.17,0.0,100,5,555,735,0.76,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,2.396
2017-03-23 14:15:00,57.8,9.5,1021,55,3.8,0.17,0.0,100,5,570,735,0.78,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,1.74
2017-03-23 14:30:00,71.1,9.5,1021,55,3.8,0.17,0.0,100,5,585,735,0.8,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,1.92
2017-03-23 14:45:00,77.1,9.5,1021,55,3.8,0.17,0.0,100,5,600,735,0.82,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,1,2.12
2017-03-23 15:00:00,39.6,9.6,1021,55,4.2,0.26,0.0,100,5,615,735,0.84,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,1.98
2017-03-23 15:15:00,17.5,9.6,1021,55,4.2,0.26,0.0,100,5,630,735,0.86,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,1.116
2017-03-23 15:30:00,7.3,9.6,1021,55,4.2,0.26,0.0,100,5,645,735,0.88,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,0.444
2017-03-23 15:45:00,4.0,9.6,1021,55,4.2,0.26,0.0,100,5,660,735,0.9,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,1,0.304
2017-03-23 16:00:00,3.3,8.8,1021,57,3.8,0.35,0.0,100,5,675,735,0.92,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.192
2017-03-23 16:15:00,2.9,8.8,1021,57,3.8,0.35,0.0,100,5,690,735,0.94,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.116
2017-03-23 16:30:00,9.0,8.8,1021,57,3.8,0.35,0.0,100,5,705,735,0.96,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.052
2017-03-23 16:45:00,5.9,8.8,1021,57,3.8,0.35,0.0,100,5,720,735,0.98,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,1,0.0
2017-03-23 17:00:00,1.2,8.0,1022,61,3.8,0.34,0.0,96,5,735,735,1.0,-0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,0.0
2017-03-24 04:45:00,0.0,0.5,1027,91,2.3,0.0,0.0,0,1,15,750,0.02,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,0.0
2017-03-24 05:00:00,2.6,0.2,1028,94,2.0,0.0,0.0,1,1,30,750,0.04,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.152
2017-03-24 05:15:00,8.4,0.2,1028,94,2.0,0.0,0.0,1,1,45,750,0.06,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.372
2017-03-24 05:30:00,16.1,0.2,1028,94,2.0,0.0,0.0,1,1,60,750,0.08,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.552
2017-03-24 05:45:00,25.0,0.2,1028,94,2.0,0.0,0.0,1,1,75,750,0.1,0.9659258262890683,0.25881904510252074,1.0,6.123233995736766e-17,1,0.816
2017-03-24 06:00:00,34.6,0.8,1029,91,2.2,0.0,0.0,1,1,90,750,0.12,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,1.188
2017-03-24 06:15:00,44.6,0.8,1029,91,2.2,0.0,0.0,1,1,105,750,0.14,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,2.12
2017-03-24 06:30:00,54.8,0.8,1029,91,2.2,0.0,0.0,1,1,120,750,0.16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,3.576
2017-03-24 06:45:00,65.0,0.8,1029,91,2.2,0.0,0.0,1,1,135,750,0.18,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,1,5.0
2017-03-24 07:00:00,75.0,3.8,1030,79,1.8,0.0,0.0,1,1,150,750,0.2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,6.84
2017-03-24 07:15:00,84.8,3.8,1030,79,1.8,0.0,0.0,1,1,165,750,0.22,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,8.512
2017-03-24 07:30:00,94.3,3.8,1030,79,1.8,0.0,0.0,1,1,180,750,0.24,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,9.736
2017-03-24 07:45:00,103.5,3.8,1030,79,1.8,0.0,0.0,1,1,195,750,0.26,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,1,11.26
2017-03-24 08:00:00,112.1,6.6,1030,69,1.5,0.0,0.0,0,1,210,750,0.28,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,12.964
2017-03-24 08:15:00,120.3,6.6,1030,69,1.5,0.0,0.0,0,1,225,750,0.3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,13.844
2017-03-24 08:30:00,127.9,6.6,1030,69,1.5,0.0,0.0,0,1,240,750,0.32,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,14.564
2017-03-24 08:45:00,134.9,6.6,1030,69,1.5,0.0,0.0,0,1,255,750,0.34,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,15.204
2017-03-24 09:00:00,141.3,9.1,1031,60,1.6,0.0,0.0,0,1,270,750,0.36,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,15.72
2017-03-24 09:15:00,146.9,9.1,1031,60,1.6,0.0,0.0,0,1,285,750,0.38,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,16.104
2017-03-24 09:30:00,151.8,9.1,1031,60,1.6,0.0,0.0,0,1,300,750,0.4,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,16.468
2017-03-24 09:45:00,156.0,9.1,1031,60,1.6,0.0,0.0,0,1,315,750,0.42,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,1,16.796
2017-03-24 10:00:00,159.1,10.2,1031,54,2.2,0.0,0.0,3,1,330,750,0.44,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,16.96
2017-03-24 10:15:00,151.1,10.2,1031,54,2.2,0.0,0.0,3,1,345,750,0.46,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,16.616
2017-03-24 10:30:00,148.2,10.2,1031,54,2.2,0.0,0.0,3,1,360,750,0.48,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,15.98
2017-03-24 10:45:00,149.8,10.2,1031,54,2.2,0.0,0.0,3,1,375,750,0.5,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,1,16.568
2017-03-24 11:00:00,151.2,10.6,1031,52,2.9,0.0,0.0,30,2,390,750,0.52,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,16.348
2017-03-24 11:15:00,160.8,10.6,1031,52,2.9,0.0,0.0,30,2,405,750,0.54,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,18.124
2017-03-24 11:30:00,164.0,10.6,1031,52,2.9,0.0,0.0,30,2,420,750,0.56,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,17.448
2017-03-24 11:45:00,162.0,10.6,1031,52,2.9,0.0,0.0,30,2,435,750,0.58,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,1,16.62
2017-03-24 12:00:00,159.2,11.1,1031,50,3.4,0.0,0.0,19,2,450,750,0.6,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,16.604
2017-03-24 12:15:00,155.6,11.1,1031,50,3.4,0.0,0.0,19,2,465,750,0.62,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,16.228
2017-03-24 12:30:00,151.4,11.1,1031,50,3.4,0.0,0.0,19,2,480,750,0.64,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,1,15.816
